Unique_ID,X,Y,composite1,Riverdis_value_remap,Road_value_remap,Railway_value_remap,Space_value_remap,Riverquality_value_remap,SUM_public,SUM_educat,SUM_Changi,SUM_reside,SUM_social,All_Ages_2,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Working_ag,Age_Struct,Persons_pe,All_househ,Couple_wit,Couple_w_1,House_Pric,House_Sale,Employment,Unemployme,Public_Tra,Transport,Transpor_1,Transpor_2,Household,Househol_1
4779,532710,192260,0.62,0.12,0,0,0.13,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4780,532896,192260,0.62,0.08,0,0,0,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4781,533082,192260,0.62,0.02,0,0,0.32,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4782,533268,192260,0.62,0.02,0.02,0,0,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4783,533455,192260,0.62,0.01,0,0,0,0,8234.506317,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4784,533641,192260,0.69,0.14,0,0,0,0,1286.24405,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4785,533827,192260,0.69,0.1,0,0.25,0.16,0,0,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4786,534013,192260,0.69,0.05,0,0,0,0,108.2440968,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4787,534199,192260,0.69,0.16,0.05,0,0,0,0,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4788,534385,192260,0.62,0.26,0.03,0,0.06,0.09,982.1111298,0,0,268.0450134,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4789,534571,192260,0.62,0.46,0.06,0,0.11,0.36,889.4232254,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4790,534757,192260,0.46,0.76,1,0,0,0.45,0,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4791,534944,192260,0.46,0.92,0.64,0,0.1,0.55,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4792,535130,192260,0.62,0.51,0.04,0.16,0.06,0.36,1829.290039,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4793,535316,192260,0.62,0.13,0,0,0,0,6287.826286,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4794,535502,192260,0.54,0.2,0,0,0,0,4039.89658,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4795,535688,192260,0.46,0.87,0.32,0,0.39,0.73,540.0750122,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4796,535874,192260,0.46,0.79,0.45,0,0.14,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4797,536060,192260,0.38,0.76,0.7,0,0.31,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4798,536246,192260,0.62,0.9,0.52,0,0.11,0.09,141.8955526,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4799,536433,192260,0.62,0.13,0.09,0,0,0,1523.679789,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4800,536619,192260,0.69,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4801,536805,192260,0.46,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4802,536991,192260,0.46,0,0.08,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4803,537177,192260,0.46,0,0.09,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4804,537363,192260,0.46,0,0.12,0,0,0,0,0,0,0,0,1760,301,328,349,472,310,1149,1069,64,650,111,180,377250,20,64,7.4,3.1,0,85.3,0,37855,30593
4805,532059,192314,0.69,0.98,0,0,0.26,0.55,2744.879883,0,458.3190002,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4806,532245,192314,0.69,0.75,0.03,0,0.03,0.55,1124.164001,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4807,532431,192314,0.69,0.16,0.04,0,0.13,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4808,532617,192314,0.62,0.14,0.06,0,0.06,0,0,0,0,776.1049957,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4809,532803,192314,0.62,0.23,0,0,0.1,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4810,532989,192314,0.62,0.18,0,0,0.06,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4811,533175,192314,0.62,0.16,0.17,0,0.2,0,0,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4812,533362,192314,0.62,0.08,0.18,0,0,0,2782.980103,0,0,0.873229027,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4813,533548,192314,0.46,0.21,0,0,0,0,3556.579926,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4814,533734,192314,0.46,0.25,0,0,0,0.18,170.3999939,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4815,533920,192314,0.69,0.14,0,0.25,0.12,0,57.29249954,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4816,534106,192314,0.69,0.24,0.15,0,0,0.09,232.2847023,0,0,0,0,1683,526,330,404,313,110,1047,1002,113,558,133,69,185000,15,48.3,11.8,5.4,0,4.4,95.6,26030,20698
4817,534292,192314,0.77,0.41,0.08,0,0.05,0.27,444.5580139,0,0,0,0,1683,526,330,404,313,110,1047,1002,113,558,133,69,185000,15,48.3,11.8,5.4,0,4.4,95.6,26030,20698
4818,534478,192314,0.62,0.72,0.22,0,0,0.45,563.2672882,0,0,17.2901001,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4819,534664,192314,0.62,0.93,1,0,0,0.55,0,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4820,534850,192314,0.69,0.95,0.75,0,0,0.55,521.4671936,0,0,585.6250381,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4821,535037,192314,0.62,0.7,0.03,0,0.83,0.45,284.6359863,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4822,535223,192314,0.62,0.12,0.32,0.16,0.32,0,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4823,535409,192314,0.62,0.02,0,0,0,0,4880.452832,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4824,535595,192314,0.46,0.76,0,0,0.04,0.82,4077.736938,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4825,535781,192314,0.46,0.86,0.52,0,0.44,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4826,535967,192314,0.54,0.31,0.5,0,0.24,0.09,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4827,536153,192314,0.54,1,0.46,0,0.4,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4828,536339,192314,0.62,0.55,0,0,0,0,5710.968018,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4829,536526,192314,0.62,0.01,0.14,0,0,0,368.0639954,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4830,536712,192314,0.54,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4831,536898,192314,0.46,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4832,537084,192314,0.46,0,0.06,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4833,537270,192314,0.54,0,0.14,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4834,532152,192367,0.69,0.91,0,0,0.14,0.55,2269.5979,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4835,532338,192367,0.69,0.49,0.01,0,0.39,0.36,117.5999985,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4836,532524,192367,0.69,0.24,0.13,0,0.39,0.09,0,0,0,867.8642716,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4837,532710,192367,0.62,0.48,0,0,0.32,0.36,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4838,532896,192367,0.62,0.4,0,0,0.37,0.27,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4839,533082,192367,0.62,0.24,0.17,0,0.29,0.09,0,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4840,533268,192367,0.62,0.22,0.21,0,0.05,0,0,0,0,314.2949982,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4841,533455,192367,0.62,0.19,0.42,0,0,0,151.546402,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4842,533641,192367,0.46,0.59,0.18,0,0,0.45,0,0,0,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4843,533827,192367,0.69,0.43,0.03,0,0,0.36,0,0,0,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4844,534013,192367,0.69,0.22,0.07,0,0,0,2208.872955,0,0,0,0,1683,526,330,404,313,110,1047,1002,113,558,133,69,185000,15,48.3,11.8,5.4,0,4.4,95.6,26030,20698
4845,534199,192367,0.77,0.67,0.53,0,0,0.45,0,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4846,534385,192367,0.77,0.9,0.38,0,0.18,0.55,129.3419952,0,0,222.5579987,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4847,534571,192367,0.62,0.95,0.34,0,0.01,0.55,0,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4848,534757,192367,0.69,0.78,0.26,0,0,0.55,1479.346187,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4849,534944,192367,0.69,0.55,0.08,0,0.61,0.45,5.512650013,0,0,233.9027004,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4850,535130,192367,0.62,0.19,0,0,0,0,4655.2509,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4851,535316,192367,0.62,0,0.12,0,0,0,734.7440186,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4852,535502,192367,0.62,0.21,0,0,0,0,6870.380938,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4853,535688,192367,0.46,0.87,0.01,0,0.62,0.82,133.0599976,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4854,535874,192367,0.46,0.94,0.07,0,0.71,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4855,536060,192367,0.54,0.57,0.05,0,0.39,0.27,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4856,536246,192367,0.62,1,0,0,0.46,0.36,376.3070068,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4857,536433,192367,0.62,0.24,0,0,0,0,770.1189384,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4858,536619,192367,0.54,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4859,536805,192367,0.54,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4860,536991,192367,0.46,0,0.09,0,0,0,0,0,0,0,0,1691,333,291,384,406,277,1081,1035,73,692,116,165,299950,31,62.1,7.7,3.3,0,90.1,0,35809,28947
4861,537177,192367,0.54,0,0.07,0,0,0,0,0,0,0,0,1691,333,291,384,406,277,1081,1035,73,692,116,165,299950,31,62.1,7.7,3.3,0,90.1,0,35809,28947
4862,537363,192367,0.54,0,0.14,0,0,0,581.2050018,0,0,191.3930054,0,1760,301,328,349,472,310,1149,1069,64,650,111,180,377250,20,64,7.4,3.1,0,85.3,0,37855,30593
4863,532245,192421,0.69,0.98,0,0,0.34,0.55,664.0759888,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4864,532431,192421,0.69,0.59,0,0,0.6,0.36,0,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4865,532617,192421,0.69,0.47,0.08,0,0.06,0.36,0,0,0,667.9475276,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4866,532803,192421,0.62,0.86,0,0,0.98,0.55,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4867,532989,192421,0.62,0.73,0.59,0,0.25,0.45,0,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4868,533175,192421,0.62,0.64,0.17,0,0.6,0.45,0,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4869,533548,192421,0.46,0.68,0.48,0,0,0.45,0,0,0,466.516407,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4870,533734,192421,0.46,0.89,0.43,0,0.18,0.55,234.5630035,0,0,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4871,533920,192421,0.69,0.49,0.27,0.21,0.49,0.36,676.3560181,0,117.9599991,79.23370361,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4872,534106,192421,0.77,0.82,1,0,0.03,0.55,914.5582275,0,0,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4873,534292,192421,0.77,0.97,0.42,0,0,0.55,68.07849884,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4874,534478,192421,0.62,0.82,0.17,0,0.03,0.55,0,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4875,534664,192421,0.69,0.53,0.06,0,0.13,0.36,1354.651993,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4876,534850,192421,0.69,0.31,0.08,0,0,0.18,1945.440406,0,0,36.6894989,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4877,535037,192421,0.69,0.18,0.05,0,0.36,0,4.722650051,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4878,535223,192421,0.62,0,0.28,0.16,0.34,0,14.88438097,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4879,535409,192421,0.62,0,0,0,0,0,6811.694885,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4880,535595,192421,0.62,0.67,0,0,0.01,0.73,4742.035805,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4881,535781,192421,0.46,0.72,0,0,0.66,0.55,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4882,535967,192421,0.54,0.5,0.01,0,0.67,0.18,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4883,536153,192421,0.54,0.94,0,0,0.51,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4884,536339,192421,0.62,0.87,0.01,0,0.08,0,2799.872177,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4885,536526,192421,0.54,0.12,0.17,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4886,536712,192421,0.54,0,0.06,0,0.06,0,0,0,0,0,0,1683,343,282,322,448,288,1052,1040,57,605,143,196,331250,14,67.4,4.1,1.7,0,24.1,0,48694,39367
4887,536898,192421,0.46,0,0.07,0,0.08,0,0,1135.569946,0,0,0,1691,333,291,384,406,277,1081,1035,73,692,116,165,299950,31,62.1,7.7,3.3,0,90.1,0,35809,28947
4888,537084,192421,0.54,0,0.01,0,0,0,0,0,0,0,0,1691,333,291,384,406,277,1081,1035,73,692,116,165,299950,31,62.1,7.7,3.3,0,90.1,0,35809,28947
4889,537270,192421,0.54,0,0.01,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4890,532338,192475,0.69,0.96,0,0,0.71,0.55,0.184628993,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4891,532524,192475,0.69,0.88,0.18,0,0.42,0.55,0,0,0,609.7766819,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4892,532710,192475,0.62,0.96,0.03,0,0.42,0.55,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4893,532896,192475,0.62,0.97,0.61,0,0.48,0.55,0,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
4894,533641,192475,0.46,1,0.63,0,0.77,0.55,241.151949,0,0,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4895,533827,192475,0.69,0.98,0.56,0,0.62,0.55,0,0,0,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4896,534013,192475,0.69,0.72,0.65,0,0.16,0.55,203.8410034,0,87.77770233,0,0,2037,635,442,466,373,121,1281,1180,51,737,135,84,177498,8,46.6,16.6,5.2,0,15.9,84.1,24354,19380
4897,534199,192475,0.77,0.85,0.09,0,0,0.55,87.15129951,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4898,534385,192475,0.77,0.58,0.08,0,0,0.45,0,0,0,0,0,1957,483,433,463,415,163,1311,1249,128,700,123,95,243500,16,53.4,10.7,4,0,58.8,32.7,27668,21987
4899,534571,192475,0.62,0.32,0.01,0,0.97,0.18,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4900,534757,192475,0.69,0.19,0.06,0,0,0,1769.741862,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4901,534944,192475,0.69,0.13,0.24,0,0.04,0,268.6402669,0,0,408.4286656,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4902,535130,192475,0.62,0.01,0.1,0,0.17,0,180.147939,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4903,535316,192475,0.62,0,0.27,0,0.02,0,6195.600098,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4904,535502,192475,0.62,0.17,0,0,0,0,5944.926956,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4905,535688,192475,0.46,0.94,0.01,0,0.51,0.82,186.0950012,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4906,535874,192475,0.54,0.99,0.01,0,0.72,0.45,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4907,536060,192475,0.54,0.3,0,0,0.4,0.09,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4908,536246,192475,0.62,1,0,0,0.39,0.45,517.6430054,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4909,536433,192475,0.62,0.42,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4910,536619,192475,0.54,0.04,0.15,0,0.03,0,0,0,0,0,0,1683,343,282,322,448,288,1052,1040,57,605,143,196,331250,14,67.4,4.1,1.7,0,24.1,0,48694,39367
4911,536805,192475,0.54,0,0,0,0.73,0,0,0,0,0,0,1683,343,282,322,448,288,1052,1040,57,605,143,196,331250,14,67.4,4.1,1.7,0,24.1,0,48694,39367
4912,536991,192475,0.46,0,0.09,0,0.14,0,0,632.5250244,0,0,0,1691,333,291,384,406,277,1081,1035,73,692,116,165,299950,31,62.1,7.7,3.3,0,90.1,0,35809,28947
4913,537177,192475,0.54,0,0.08,0,0,0,0,0,0,0,0,1691,333,291,384,406,277,1081,1035,73,692,116,165,299950,31,62.1,7.7,3.3,0,90.1,0,35809,28947
4914,537363,192475,0.54,0,0.16,0,0.08,0,1146.168976,0,0,0,0,1760,301,328,349,472,310,1149,1069,64,650,111,180,377250,20,64,7.4,3.1,0,85.3,0,37855,30593
4915,532431,192528,0.69,0.89,0.53,0,0.48,0.55,0,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4916,532617,192528,0.62,0.96,0.51,0,0.05,0.55,0,0,0,272.5119934,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4917,532803,192528,0.62,0.72,0.63,0,0.14,0.45,0,0,0,0,0,1846,510,355,477,379,125,1211,1160,113,664,117,85,175000,15,46.6,15.2,4,0,100,0,24650,19612
